service,group,n_total,n_hot,pct_area,global_n_hot,pct_share,grouping_var,expected_share,relative_intensity
Sed_export,Tropical & Subtropical Dry Broadleaf Forests,30088,2356,7.830364264823185,67764,3.4767723274895226,WWF_biome,2.329926876164944,1.4922237959726377
Nature_Access,Tropical & Subtropical Dry Broadleaf Forests,30088,2283,7.58774262164318,67764,3.3690455108907384,WWF_biome,2.329926876164944,1.4459876596797672
Sed_Ret_Ratio,"Mediterranean Forests, Woodlands & Scrub",31982,2422,7.573009818022637,67764,3.574169175373355,WWF_biome,2.476592706511142,1.4431800457041661
N_Ret_Ratio,Tropical & Subtropical Moist Broadleaf Forests,196758,14566,7.403002673334756,67764,21.495189185998463,WWF_biome,15.236365072469491,1.4107819735061355
Sed_Ret_Ratio,Temperate Broadleaf & Mixed Forests,127955,9461,7.39400570513071,67764,13.961690573165692,WWF_biome,9.908461627216345,1.4090674312969054
Sed_export,Mangroves,3343,247,7.38857313790009,67764,0.3645003246561596,WWF_biome,0.25887215989827866,1.4080321530109168
Pollination,"Tropical & Subtropical Grasslands, Savannas & Shrublands",201748,14837,7.35422408152745,67764,21.895106546248748,WWF_biome,15.622776103846222,1.4014862915982211
N_export,Mangroves,3343,243,7.268920131618308,67764,0.3585974853904728,WWF_biome,0.25887215989827866,1.3852300128811852
Pollination,Flooded Grasslands & Savannas,10905,771,7.070151306740027,67764,1.1377722684611298,WWF_biome,0.8444513621569634,1.3473508593259218
Sed_Ret_Ratio,Temperate Conifer Forests,40825,2849,6.978567054500918,67764,4.20429726698542,WWF_biome,3.1613688088086227,1.3298977503892784
N_export,Temperate Broadleaf & Mixed Forests,127955,8679,6.7828533468797625,67764,12.807685496723925,WWF_biome,9.908461627216345,1.2926008071267143
N_Ret_Ratio,Tropical & Subtropical Dry Broadleaf Forests,30088,2039,6.776788088274395,67764,3.008972315683844,WWF_biome,2.329926876164944,1.2914449575501732
Sed_Ret_Ratio,Montane Grasslands & Shrublands,51863,3499,6.7466209050768375,67764,5.1635086476595236,WWF_biome,4.016119302663603,1.285696031050407
Sed_Ret_Ratio,"Tropical & Subtropical Grasslands, Savannas & Shrublands",201748,13598,6.740091599421059,67764,20.06670208370226,WWF_biome,15.622776103846222,1.2844517485443558
N_Ret_Ratio,Mangroves,3343,221,6.610828597068501,67764,0.3261318694291954,WWF_biome,0.25887215989827866,1.2598182421676622
Nature_Access,"Mediterranean Forests, Woodlands & Scrub",31982,2103,6.575573760240134,67764,3.1034177439348327,WWF_biome,2.476592706511142,1.2530997671824367
