nev_name,service,mean_val,stdev_val,valid_count,se_val,sym_pct_change,status_abs,status_pct,grp_num_id,grp_legend_label
Myanmar,Nature_Access,-185.0236663818359,14904.551457541991,167011,36.470890924476386,-7.637668824863557,Bad,Bad,143,[143] Myanmar
Myanmar,Pollination,-2.2779304345021956e-5,0.02141858141075994,1512570,1.7415380282699087e-5,-0.17420156302089096,Bad,Bad,143,[143] Myanmar
Myanmar,Sed_export,-0.6562409996986389,38.54719003308047,7106580,0.01445980379960519,-5.941696726634142,Good,Good,143,[143] Myanmar
Myanmar,Sed_Ret_Ratio,0.00112156593240797,0.05076362236584022,6767752,1.951328495996289e-5,0.12076648607635355,Good,Good,143,[143] Myanmar
NOR,C_Risk,-0,0,39,0,0,Neutral,Neutral,154,[154] NOR
NOR,C_Risk_Red_Ratio,-0,0,39,0,NA,Neutral,Neutral,154,[154] NOR
NOR,Nature_Access,0,0,8,0,NA,Neutral,Neutral,154,[154] NOR
Namibia,C_Risk,7.661455713290444e-5,0.0020910816022682,2978,3.831851184937579e-5,0.003028768336730767,Bad,Bad,144,[144] Namibia
Namibia,C_Risk_Red_Ratio,-3.220834360855016e-5,8.782312311787e-4,2978,1.6093352742384594e-5,-5.917945501575679,Bad,Bad,144,[144] Namibia
Namibia,N_export,0.00729843974113464,0.22678598323308316,8846132,7.624993911182541e-5,1.0587100017031135,Bad,Bad,144,[144] Namibia
Namibia,N_Ret_Ratio,0.00221607321873307,0.07884682333619082,7270801,2.9241057283124516e-5,0.26948457329741043,Good,Good,144,[144] Namibia
Namibia,Nature_Access,-71.34439849853516,5314.5799791601885,206934,11.682963525110193,-4.023989865477413,Bad,Bad,144,[144] Namibia
Namibia,Pollination,-5.990257250232389e-6,8.454772469932085e-5,27542,5.094530746363337e-7,-5.63528374144787,Bad,Bad,144,[144] Namibia
Namibia,Sed_export,-0.34102511405944824,14.003994005348035,8014715,0.004946612314987897,-18.445573196590132,Good,Good,144,[144] Namibia
Namibia,Sed_Ret_Ratio,0.00217256881296634,0.00937917744346074,7691322,3.381927206425201e-6,0.2324618060574782,Good,Good,144,[144] Namibia
Nauru,C_Risk,-0,0,39,0,0,Neutral,Neutral,145,[145] Nauru
Nauru,C_Risk_Red_Ratio,-0,0,39,0,0,Neutral,Neutral,145,[145] Nauru
Nauru,Nature_Access,0,0,3,0,NA,Neutral,Neutral,145,[145] Nauru
Nepal,N_export,0.09582795947790146,0.9492894356611136,1682005,7.319560529241451e-4,5.745166498617618,Bad,Bad,146,[146] Nepal
Nepal,N_Ret_Ratio,-0.00430229725316166,0.05453680914049438,1625703,4.2772941809709684e-5,-0.5349661311516823,Bad,Bad,146,[146] Nepal
Nepal,Nature_Access,-8482.8408203125,166284.25684764242,37056,863.8172351629665,-9.593650643025954,Bad,Bad,146,[146] Nepal
Nepal,Pollination,-1.7929164459928e-4,0.0356824370311842,407069,5.5926867244791266e-5,-0.37067207925797935,Bad,Bad,146,[146] Nepal
Nepal,Sed_export,4.5962138175964355,143.34746115072366,1691916,0.11020482436740878,6.796517978285351,Bad,Bad,146,[146] Nepal
